"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Pct. of People Who Took Public Transit to Work","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","ptranpt","TimeFrame","GeoVintage","Source","Location"
"Block Group","060371331021","CA","060371331021","=""060371331021""","7.97","2019-2023","2022","Census","California (State)"
"Block Group","060371331022","CA","060371331022","=""060371331022""","5.34","2019-2023","2022","Census","California (State)"
"Block Group","060371340011","CA","060371340011","=""060371340011""","7.97","2019-2023","2022","Census","California (State)"
"Block Group","060371340012","CA","060371340012","=""060371340012""","5.98","2019-2023","2022","Census","California (State)"
"Block Group","060371340021","CA","060371340021","=""060371340021""","3.19","2019-2023","2022","Census","California (State)"
"Block Group","060371340022","CA","060371340022","=""060371340022""","7.99","2019-2023","2022","Census","California (State)"
"Block Group","060371341011","CA","060371341011","=""060371341011""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060371341012","CA","060371341012","=""060371341012""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060371341031","CA","060371341031","=""060371341031""","8.04","2019-2023","2022","Census","California (State)"
"Block Group","060371341032","CA","060371341032","=""060371341032""","0.85","2019-2023","2022","Census","California (State)"
"Block Group","060371341041","CA","060371341041","=""060371341041""","0.85","2019-2023","2022","Census","California (State)"
"Block Group","060371341042","CA","060371341042","=""060371341042""","9.06","2019-2023","2022","Census","California (State)"
"Block Group","060371342011","CA","060371342011","=""060371342011""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060371342012","CA","060371342012","=""060371342012""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060371342013","CA","060371342013","=""060371342013""","3.56","2019-2023","2022","Census","California (State)"
"Block Group","060371343021","CA","060371343021","=""060371343021""","10.82","2019-2023","2022","Census","California (State)"
"Block Group","060371343022","CA","060371343022","=""060371343022""","0.82","2019-2023","2022","Census","California (State)"
"Block Group","060371343023","CA","060371343023","=""060371343023""","1.15","2019-2023","2022","Census","California (State)"
"Block Group","060371343031","CA","060371343031","=""060371343031""","7.25","2019-2023","2022","Census","California (State)"
"Block Group","060371343032","CA","060371343032","=""060371343032""","3.57","2019-2023","2022","Census","California (State)"
"Block Group","060371343033","CA","060371343033","=""060371343033""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060371343034","CA","060371343034","=""060371343034""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060371343041","CA","060371343041","=""060371343041""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060371343042","CA","060371343042","=""060371343042""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060371343051","CA","060371343051","=""060371343051""","3.07","2019-2023","2022","Census","California (State)"
"Block Group","060371343052","CA","060371343052","=""060371343052""","2.88","2019-2023","2022","Census","California (State)"
"Block Group","060371343053","CA","060371343053","=""060371343053""","10.25","2019-2023","2022","Census","California (State)"
"Block Group","060371343061","CA","060371343061","=""060371343061""","4.11","2019-2023","2022","Census","California (State)"
"Block Group","060371343062","CA","060371343062","=""060371343062""","5.56","2019-2023","2022","Census","California (State)"
"Block Group","060371344211","CA","060371344211","=""060371344211""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060371344212","CA","060371344212","=""060371344212""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060371344213","CA","060371344213","=""060371344213""","2.36","2019-2023","2022","Census","California (State)"
"Block Group","060371344221","CA","060371344221","=""060371344221""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060371344222","CA","060371344222","=""060371344222""","0.75","2019-2023","2022","Census","California (State)"
"Block Group","060371344231","CA","060371344231","=""060371344231""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060371344232","CA","060371344232","=""060371344232""","1.56","2019-2023","2022","Census","California (State)"
"Block Group","060371344241","CA","060371344241","=""060371344241""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060371344242","CA","060371344242","=""060371344242""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060371345201","CA","060371345201","=""060371345201""","9.00","2019-2023","2022","Census","California (State)"
"Block Group","060371345202","CA","060371345202","=""060371345202""","11.65","2019-2023","2022","Census","California (State)"
"Block Group","060371345203","CA","060371345203","=""060371345203""","14.75","2019-2023","2022","Census","California (State)"
"Block Group","060371345211","CA","060371345211","=""060371345211""","18.06","2019-2023","2022","Census","California (State)"
"Block Group","060371345212","CA","060371345212","=""060371345212""","8.49","2019-2023","2022","Census","California (State)"
"Block Group","060371345221","CA","060371345221","=""060371345221""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060371345222","CA","060371345222","=""060371345222""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060371345223","CA","060371345223","=""060371345223""","24.81","2019-2023","2022","Census","California (State)"
"Block Group","060371347101","CA","060371347101","=""060371347101""","3.06","2019-2023","2022","Census","California (State)"
"Block Group","060371347102","CA","060371347102","=""060371347102""","11.59","2019-2023","2022","Census","California (State)"
"Block Group","060371347103","CA","060371347103","=""060371347103""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060371347201","CA","060371347201","=""060371347201""","0.60","2019-2023","2022","Census","California (State)"
"Block Group","060371347202","CA","060371347202","=""060371347202""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060371347203","CA","060371347203","=""060371347203""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060371348011","CA","060371348011","=""060371348011""","0.78","2019-2023","2022","Census","California (State)"
"Block Group","060371348012","CA","060371348012","=""060371348012""","0.57","2019-2023","2022","Census","California (State)"
"Block Group","060371348021","CA","060371348021","=""060371348021""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060371348022","CA","060371348022","=""060371348022""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060371349011","CA","060371349011","=""060371349011""","6.98","2019-2023","2022","Census","California (State)"
"Block Group","060371349012","CA","060371349012","=""060371349012""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060371349013","CA","060371349013","=""060371349013""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060371349041","CA","060371349041","=""060371349041""","3.69","2019-2023","2022","Census","California (State)"
"Block Group","060371349042","CA","060371349042","=""060371349042""","19.89","2019-2023","2022","Census","California (State)"
"Block Group","060371349043","CA","060371349043","=""060371349043""","1.52","2019-2023","2022","Census","California (State)"
"Block Group","060371349051","CA","060371349051","=""060371349051""","2.01","2019-2023","2022","Census","California (State)"
"Block Group","060371349052","CA","060371349052","=""060371349052""","3.39","2019-2023","2022","Census","California (State)"
"Block Group","060371349061","CA","060371349061","=""060371349061""","4.08","2019-2023","2022","Census","California (State)"
"Block Group","060371349062","CA","060371349062","=""060371349062""","1.61","2019-2023","2022","Census","California (State)"
"Block Group","060371349071","CA","060371349071","=""060371349071""","2.43","2019-2023","2022","Census","California (State)"
"Block Group","060371349072","CA","060371349072","=""060371349072""","5.88","2019-2023","2022","Census","California (State)"
"Block Group","060371351021","CA","060371351021","=""060371351021""","4.99","2019-2023","2022","Census","California (State)"
"Block Group","060371351022","CA","060371351022","=""060371351022""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060371351023","CA","060371351023","=""060371351023""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060371351111","CA","060371351111","=""060371351111""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060371351112","CA","060371351112","=""060371351112""","2.58","2019-2023","2022","Census","California (State)"
"Block Group","060371351113","CA","060371351113","=""060371351113""","6.76","2019-2023","2022","Census","California (State)"
"Block Group","060371351131","CA","060371351131","=""060371351131""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060371351132","CA","060371351132","=""060371351132""","2.95","2019-2023","2022","Census","California (State)"
"Block Group","060371351151","CA","060371351151","=""060371351151""","2.88","2019-2023","2022","Census","California (State)"
"Block Group","060371351152","CA","060371351152","=""060371351152""","1.55","2019-2023","2022","Census","California (State)"
