"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Pedestrian-oriented Road Density","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"Block Group","360039506002","NY","360039506002","=""360039506002""","1.47","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360039506003","NY","360039506003","=""360039506003""","2.54","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360039507001","NY","360039507001","=""360039507001""","1.83","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360039507002","NY","360039507002","=""360039507002""","4.96","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360039507003","NY","360039507003","=""360039507003""","2.24","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360039508001","NY","360039508001","=""360039508001""","2.07","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360039508002","NY","360039508002","=""360039508002""","1.74","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360039508003","NY","360039508003","=""360039508003""","2.32","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360039509001","NY","360039509001","=""360039509001""","2.12","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360039509002","NY","360039509002","=""360039509002""","2.06","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360039509003","NY","360039509003","=""360039509003""","2.03","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360039509004","NY","360039509004","=""360039509004""","1.76","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360039510001","NY","360039510001","=""360039510001""","3.39","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360039510002","NY","360039510002","=""360039510002""","1.74","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360039510003","NY","360039510003","=""360039510003""","1.63","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360039511001","NY","360039511001","=""360039511001""","1.70","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360039511002","NY","360039511002","=""360039511002""","2.72","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360039511003","NY","360039511003","=""360039511003""","4.52","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360039511004","NY","360039511004","=""360039511004""","1.80","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360039512001","NY","360039512001","=""360039512001""","1.33","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360039512002","NY","360039512002","=""360039512002""","1.80","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360039512003","NY","360039512003","=""360039512003""","1.65","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360039512004","NY","360039512004","=""360039512004""","1.75","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360039512005","NY","360039512005","=""360039512005""","2.48","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360039512006","NY","360039512006","=""360039512006""","1.37","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360039513001","NY","360039513001","=""360039513001""","1.60","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360039513002","NY","360039513002","=""360039513002""","1.82","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360039513003","NY","360039513003","=""360039513003""","1.56","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360039513004","NY","360039513004","=""360039513004""","1.48","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360050001000","NY","360050001000","=""360050001000""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360050001001","NY","360050001001","=""360050001001""","3.33","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360050002000","NY","360050002000","=""360050002000""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360050002001","NY","360050002001","=""360050002001""","28.23","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360050002002","NY","360050002002","=""360050002002""","20.16","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360050002003","NY","360050002003","=""360050002003""","35.57","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360050004000","NY","360050004000","=""360050004000""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360050004001","NY","360050004001","=""360050004001""","35.03","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360050004002","NY","360050004002","=""360050004002""","24.40","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360050004003","NY","360050004003","=""360050004003""","26.63","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360050004004","NY","360050004004","=""360050004004""","27.65","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360050016001","NY","360050016001","=""360050016001""","13.30","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360050016002","NY","360050016002","=""360050016002""","24.11","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360050016003","NY","360050016003","=""360050016003""","40.49","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360050016004","NY","360050016004","=""360050016004""","19.38","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360050019000","NY","360050019000","=""360050019000""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360050019001","NY","360050019001","=""360050019001""","12.86","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360050019002","NY","360050019002","=""360050019002""","13.40","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360050019003","NY","360050019003","=""360050019003""","20.37","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360050019004","NY","360050019004","=""360050019004""","5.36","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360050019005","NY","360050019005","=""360050019005""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360050020001","NY","360050020001","=""360050020001""","29.32","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360050020002","NY","360050020002","=""360050020002""","27.71","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360050020003","NY","360050020003","=""360050020003""","7.94","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360050020004","NY","360050020004","=""360050020004""","1.48","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360050020005","NY","360050020005","=""360050020005""","17.45","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360050020006","NY","360050020006","=""360050020006""","23.34","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360050023001","NY","360050023001","=""360050023001""","6.45","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360050023002","NY","360050023002","=""360050023002""","9.34","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360050023003","NY","360050023003","=""360050023003""","5.81","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360050024000","NY","360050024000","=""360050024000""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360050024001","NY","360050024001","=""360050024001""","16.84","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360050025001","NY","360050025001","=""360050025001""","15.73","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360050025002","NY","360050025002","=""360050025002""","6.80","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360050025003","NY","360050025003","=""360050025003""","9.30","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360050025004","NY","360050025004","=""360050025004""","11.80","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360050025005","NY","360050025005","=""360050025005""","5.93","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360050027011","NY","360050027011","=""360050027011""","10.07","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360050027012","NY","360050027012","=""360050027012""","13.61","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360050027021","NY","360050027021","=""360050027021""","11.23","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360050027022","NY","360050027022","=""360050027022""","20.37","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360050027023","NY","360050027023","=""360050027023""","3.15","2021","2010","EPA Smart Location Database","New York (State)"
