"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Per Capita Income","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","apci","TimeFrame","GeoVintage","Source","Location"
"Block Group","040130927091","AZ","040130927091","=""040130927091""","28565","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130927092","AZ","040130927092","=""040130927092""","34461","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130927093","AZ","040130927093","=""040130927093""","48202","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130927101","AZ","040130927101","=""040130927101""","39566","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130927102","AZ","040130927102","=""040130927102""","36006","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130927111","AZ","040130927111","=""040130927111""","35693","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130927112","AZ","040130927112","=""040130927112""","23987","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130927121","AZ","040130927121","=""040130927121""","24786","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130927122","AZ","040130927122","=""040130927122""","35484","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130927131","AZ","040130927131","=""040130927131""","27137","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130927132","AZ","040130927132","=""040130927132""","27678","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130927151","AZ","040130927151","=""040130927151""","38564","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130927152","AZ","040130927152","=""040130927152""","23903","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130927153","AZ","040130927153","=""040130927153""","29163","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130927161","AZ","040130927161","=""040130927161""","20242","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130927162","AZ","040130927162","=""040130927162""","28333","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130927163","AZ","040130927163","=""040130927163""","21816","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130927171","AZ","040130927171","=""040130927171""","15532","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130927172","AZ","040130927172","=""040130927172""","20466","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130927181","AZ","040130927181","=""040130927181""","27856","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130927182","AZ","040130927182","=""040130927182""","19990","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130927191","AZ","040130927191","=""040130927191""","32722","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130927192","AZ","040130927192","=""040130927192""","25113","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130927201","AZ","040130927201","=""040130927201""","43120","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130927202","AZ","040130927202","=""040130927202""","36476","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130927203","AZ","040130927203","=""040130927203""","36548","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130927204","AZ","040130927204","=""040130927204""","38046","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130927211","AZ","040130927211","=""040130927211""","39158","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130927212","AZ","040130927212","=""040130927212""","45901","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130927231","AZ","040130927231","=""040130927231""","31608","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130927232","AZ","040130927232","=""040130927232""","38996","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130927241","AZ","040130927241","=""040130927241""","25100","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130927242","AZ","040130927242","=""040130927242""","22924","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130927243","AZ","040130927243","=""040130927243""","34481","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130928011","AZ","040130928011","=""040130928011""","16581","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130928012","AZ","040130928012","=""040130928012""","22966","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130928013","AZ","040130928013","=""040130928013""","25714","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130928014","AZ","040130928014","=""040130928014""","11369","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130928021","AZ","040130928021","=""040130928021""","16844","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130928022","AZ","040130928022","=""040130928022""","15621","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130928023","AZ","040130928023","=""040130928023""","13258","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130928024","AZ","040130928024","=""040130928024""","14460","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130929001","AZ","040130929001","=""040130929001""","18647","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130929002","AZ","040130929002","=""040130929002""","17132","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130930011","AZ","040130930011","=""040130930011""","17596","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130930012","AZ","040130930012","=""040130930012""","19092","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130930013","AZ","040130930013","=""040130930013""","19811","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130930021","AZ","040130930021","=""040130930021""","25263","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130930022","AZ","040130930022","=""040130930022""","20012","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130930023","AZ","040130930023","=""040130930023""","24013","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130931011","AZ","040130931011","=""040130931011""","20107","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130931012","AZ","040130931012","=""040130931012""","24495","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130931013","AZ","040130931013","=""040130931013""","10505","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130931014","AZ","040130931014","=""040130931014""","15394","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130931041","AZ","040130931041","=""040130931041""","24261","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130931042","AZ","040130931042","=""040130931042""","25472","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130931043","AZ","040130931043","=""040130931043""","13178","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130931044","AZ","040130931044","=""040130931044""","12534","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130931051","AZ","040130931051","=""040130931051""","13176","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130931052","AZ","040130931052","=""040130931052""","40550","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130931053","AZ","040130931053","=""040130931053""","17367","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130931054","AZ","040130931054","=""040130931054""","16966","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130931061","AZ","040130931061","=""040130931061""","27912","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130931062","AZ","040130931062","=""040130931062""","16722","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130931063","AZ","040130931063","=""040130931063""","12663","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130932001","AZ","040130932001","=""040130932001""","28357","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130932002","AZ","040130932002","=""040130932002""","40683","2019-2023","2022","Census","Arizona (State)"
"Block Group","040130932003","AZ","040130932003","=""040130932003""","24505","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131032051","AZ","040131032051","=""040131032051""","70831","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131032052","AZ","040131032052","=""040131032052""","44199","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131032061","AZ","040131032061","=""040131032061""","61877","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131032062","AZ","040131032062","=""040131032062""","67175","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131032071","AZ","040131032071","=""040131032071""","61805","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131032072","AZ","040131032072","=""040131032072""","69621","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131032081","AZ","040131032081","=""040131032081""","61492","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131032082","AZ","040131032082","=""040131032082""","44409","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131032083","AZ","040131032083","=""040131032083""","78358","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131032091","AZ","040131032091","=""040131032091""","71009","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131032092","AZ","040131032092","=""040131032092""","81891","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131032093","AZ","040131032093","=""040131032093""","89496","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131032094","AZ","040131032094","=""040131032094""","100517","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131032101","AZ","040131032101","=""040131032101""","77476","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131032102","AZ","040131032102","=""040131032102""","45363","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131032103","AZ","040131032103","=""040131032103""","33626","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131032104","AZ","040131032104","=""040131032104""","54820","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131032105","AZ","040131032105","=""040131032105""","37984","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131032111","AZ","040131032111","=""040131032111""","53375","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131032112","AZ","040131032112","=""040131032112""","58731","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131032113","AZ","040131032113","=""040131032113""","35660","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131032121","AZ","040131032121","=""040131032121""","83972","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131032122","AZ","040131032122","=""040131032122""","70082","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131032123","AZ","040131032123","=""040131032123""","39416","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131032141","AZ","040131032141","=""040131032141""","58896","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131032142","AZ","040131032142","=""040131032142""","67882","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131032143","AZ","040131032143","=""040131032143""","69088","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131032151","AZ","040131032151","=""040131032151""","59276","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131032152","AZ","040131032152","=""040131032152""","64013","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131032161","AZ","040131032161","=""040131032161""","70109","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131032162","AZ","040131032162","=""040131032162""","71335","2019-2023","2022","Census","Arizona (State)"
"Block Group","040131032163","AZ","040131032163","=""040131032163""","91634","2019-2023","2022","Census","Arizona (State)"
